A0,A1,A2,A3,A4,A5,A6,A7,A8,Val,Target
0.0,0.810447035066603,0.1895527878373176,0.0,0.0,0.0,0.0,0.0,0.0,9708.389648,9718.889648
0.0,0.8051643395030432,0.19483548340087736,0.0,0.0,0.0,0.0,0.0,0.0,9718.889648,9615.549805
0.0,0.8571561261257352,0.1428437757670621,0.0,0.0,0.0,0.0,0.0,0.0,9615.549805,9584.370117
0.0,0.872843216380191,0.1271568424841308,0.0,0.0,0.0,0.0,0.0,0.0,9584.370117,9590.929688
0.0,0.8695427894376244,0.13045705359085025,0.0,0.0,0.0,0.0,0.0,0.0,9590.929688,9768.080078
0.0,0.7804161685724236,0.2195838706704583,0.0,0.0,0.0,0.0,0.0,0.0,9768.080078,9719.700195
0.0,0.8047568172738537,0.195243280833349,0.0,0.0,0.0,0.0,0.0,0.0,9719.700195,9555.259766
0.0,0.8874888609378317,0.11251102133352381,0.0,0.0,0.0,0.0,0.0,0.0,9555.259766,9641.179688
0.0,0.844261317812017,0.15573852521645765,0.0,0.0,0.0,0.0,0.0,0.0,9641.179688,9653.919922
0.0,0.8378516471948979,0.1621483135622203,0.0,0.0,0.0,0.0,0.0,0.0,9653.919922,9591.519531
0.0,0.8692459522583386,0.13075381178125933,0.0,0.0,0.0,0.0,0.0,0.0,9591.519531,9556.650391
0.0,0.8867895326679893,0.11321066404953098,0.0,0.0,0.0,0.0,0.0,0.0,9556.650391,9441.030273
0.0,0.9449595575307297,0.05504057981935481,0.0,0.0,0.0,0.0,0.0,0.0,9441.030273,9606.820313
0.0,0.8615483101514375,0.13845184732320184,0.0,0.0,0.0,0.0,0.0,0.0,9606.820313,9685.769531
0.0,0.8218274706520998,0.1781722933874981,0.0,0.0,0.0,0.0,0.0,0.0,9685.769531,9682.209961
0.0,0.8236185560050788,0.1763814243734812,0.0,0.0,0.0,0.0,0.0,0.0,9682.209961,9671.959961
0.0,0.8287754731028395,0.1712245072757205,0.0,0.0,0.0,0.0,0.0,0.0,9671.959961,9558.69043
0.0,0.8857631803870687,0.11423703595189251,0.0,0.0,0.0,0.0,0.0,0.0,9558.69043,9691.839844
0.0,0.8187735695024992,0.18122635201173812,0.0,0.0,0.0,0.0,0.0,0.0,9691.839844,9849.740234
0.0,0.7393318905038245,0.2606682272248199,0.0,0.0,0.0,0.0,0.0,0.0,9849.740234,10004.200195
0.0,0.6616209231945441,0.33837917491265856,0.0,0.0,0.0,0.0,0.0,0.0,10004.200195,9859.200195
0.0,0.7345724333579884,0.2654276647492143,0.0,0.0,0.0,0.0,0.0,0.0,9859.200195,9794.379883
0.0,0.7671842739703647,0.23281566716531352,0.0,0.0,0.0,0.0,0.0,0.0,9794.379883,9818.759766
0.0,0.7549183579856417,0.2450815242857139,0.0,0.0,0.0,0.0,0.0,0.0,9818.759766,9864.259766
0.0,0.732026677210216,0.2679732050611395,0.0,0.0,0.0,0.0,0.0,0.0,9864.259766,9716.650391
0.0,0.8062913145566025,0.19370888216091775,0.0,0.0,0.0,0.0,0.0,0.0,9716.650391,9648.769531
0.0,0.840442683590358,0.1595570804492399,0.0,0.0,0.0,0.0,0.0,0.0,9648.769531,9558.299805
0.0,0.8859593947937158,0.1140405070990815,0.0,0.0,0.0,0.0,0.0,0.0,9558.299805,9567.019531
0.0,0.8815722419066446,0.11842752213295324,0.0,0.0,0.0,0.0,0.0,0.0,9567.019531,9662.080078
0.0,0.8337462380712173,0.16625380117166455,0.0,0.0,0.0,0.0,0.0,0.0,9662.080078,9620.820313
0.0,0.8545047160666912,0.14549544140794818,0.0,0.0,0.0,0.0,0.0,0.0,9620.820313,9607.080078
0.0,0.8614175005470065,0.13858253869587536,0.0,0.0,0.0,0.0,0.0,0.0,9607.080078,9460.629883
0.0,0.9350985258120855,0.0649014153235927,0.0,0.0,0.0,0.0,0.0,0.0,9460.629883,9477.169922
0.0,0.9267770225148204,0.07322293824229772,0.0,0.0,0.0,0.0,0.0,0.0,9477.169922,9422.879883
0.0,0.9540910741477409,0.045908866987937384,0.0,0.0,0.0,0.0,0.0,0.0,9422.879883,9562.049805
0.0,0.8840727178067302,0.11592718408606713,0.0,0.0,0.0,0.0,0.0,0.0,9562.049805,9521.94043
0.0,0.9042526148595278,0.09574760147943336,0.0,0.0,0.0,0.0,0.0,0.0,9521.94043,9504.969727
0.0,0.9127904571179674,0.08720940553194814,0.0,0.0,0.0,0.0,0.0,0.0,9504.969727,9693.730469
0.0,0.8178226843010588,0.18217755165934335,0.0,0.0,0.0,0.0,0.0,0.0,9693.730469,9719.610352
0.0,0.8048020975215414,0.19519807957453797,0.0,0.0,0.0,0.0,0.0,0.0,9719.610352,9555.040039
0.0,0.8875995459877345,0.11240047363370546,0.0,0.0,0.0,0.0,0.0,0.0,9555.040039,9492.209961
0.0,0.9192101900123506,0.08078979036620942,0.0,0.0,0.0,0.0,0.0,0.0,9492.209961,9380.349609
0.0,0.9754885067494732,0.024511296533006464,0.0,0.0,0.0,0.0,0.0,0.0,9380.349609,9442.950195
0.0,0.943993578913393,0.05600651919380969,0.0,0.0,0.0,0.0,0.0,0.0,9442.950195,9449.459961
0.0,0.9407183076639868,0.059281672714573276,0.0,0.0,0.0,0.0,0.0,0.0,9449.459961,9467.150391
0.0,0.9318182234240463,0.06818197329347402,0.0,0.0,0.0,0.0,0.0,0.0,9467.150391,9514.44043
0.0,0.9080259688334991,0.0919742475054621,0.0,0.0,0.0,0.0,0.0,0.0,9514.44043,9448.209961
0.0,0.941347199992982,0.058652780385578064,0.0,0.0,0.0,0.0,0.0,0.0,9448.209961,9547.790039
0.0,0.8912471214959067,0.10875289812553325,0.0,0.0,0.0,0.0,0.0,0.0,9547.790039,9574.320313
0.0,0.877899510705313,0.12210064676932642,0.0,0.0,0.0,0.0,0.0,0.0,9574.320313,9411.280273
0.0,0.9599271949608157,0.04007294238926884,0.0,0.0,0.0,0.0,0.0,0.0,9411.280273,9351.400391
0.0,0.9900536530890026,0.009946543628517652,0.0,0.0,0.0,0.0,0.0,0.0,9351.400391,9354.320313
0.0,0.9885845606084698,0.01141559686616961,0.0,0.0,0.0,0.0,0.0,0.0,9354.320313,9459.660156
0.0,0.9355865462593854,0.06441353222637722,0.0,0.0,0.0,0.0,0.0,0.0,9459.660156,9629.429688
0.0,0.8501729057045719,0.1498269373239027,0.0,0.0,0.0,0.0,0.0,0.0,9629.429688,9596.740234
0.0,0.8666196978924549,0.1333804198361896,0.0,0.0,0.0,0.0,0.0,0.0,9596.740234,9678.709961
0.0,0.8253794545262654,0.17462052585229462,0.0,0.0,0.0,0.0,0.0,0.0,9678.709961,9578.30957
0.0,0.8758920863911605,0.1241076972698784,0.0,0.0,0.0,0.0,0.0,0.0,9578.30957,9648.980469
0.0,0.8403370296790872,0.15966320628131486,0.0,0.0,0.0,0.0,0.0,0.0,9648.980469,9797.259766
0.0,0.7657353060443592,0.23426457622699629,0.0,0.0,0.0,0.0,0.0,0.0,9797.259766,9816.089844
0.0,0.7562616720003754,0.2437382495138619,0.0,0.0,0.0,0.0,0.0,0.0,9816.089844,9868.070313
0.0,0.7301098133914389,0.26989034408320056,0.0,0.0,0.0,0.0,0.0,0.0,9868.070313,9965.089844
0.0,0.6812977063841466,0.31870221513009084,0.0,0.0,0.0,0.0,0.0,0.0,9965.089844,9972.459961
0.0,0.6775897572123912,0.32241022316616874,0.0,0.0,0.0,0.0,0.0,0.0,9972.459961,10082.480469
0.0,0.6222371699835487,0.3777630659768534,0.0,0.0,0.0,0.0,0.0,0.0,10082.480469,10071.139648
0.0,0.6279424811921933,0.3720573417117273,0.0,0.0,0.0,0.0,0.0,0.0,10071.139648,10137.730469
0.0,0.5944401290419605,0.40556010691844163,0.0,0.0,0.0,0.0,0.0,0.0,10137.730469,10069.530273
0.0,0.6287524945119385,0.37124764283814593,0.0,0.0,0.0,0.0,0.0,0.0,10069.530273,9925.919922
0.0,0.7010046764055404,0.2989952843515778,0.0,0.0,0.0,0.0,0.0,0.0,9925.919922,9963.139648
0.0,0.6822787784173794,0.3177210444865412,0.0,0.0,0.0,0.0,0.0,0.0,9963.139648,9936.120117
0.0,0.6958729150009392,0.30412714386338263,0.0,0.0,0.0,0.0,0.0,0.0,9936.120117,9974.469727
0.0,0.6765784983473668,0.3234213643025487,0.0,0.0,0.0,0.0,0.0,0.0,9974.469727,9889.719727
0.0,0.719217398253242,0.2807824643966735,0.0,0.0,0.0,0.0,0.0,0.0,9889.719727,10005.900391
0.0,0.6607656296271112,0.3392345670904091,0.0,0.0,0.0,0.0,0.0,0.0,10005.900391,10010.389648
0.0,0.6585066483813605,0.3414931745225601,0.0,0.0,0.0,0.0,0.0,0.0,10010.389648,10132.110352
0.0,0.5972676289531225,0.402732548142957,0.0,0.0,0.0,0.0,0.0,0.0,10132.110352,10050.009766
0.0,0.6385732771215279,0.36142660514982755,0.0,0.0,0.0,0.0,0.0,0.0,10050.009766,10097.719727
0.0,0.6145697147084392,0.3854301479414763,0.0,0.0,0.0,0.0,0.0,0.0,10097.719727,10047.19043
0.0,0.639992058215741,0.36000815812322023,0.0,0.0,0.0,0.0,0.0,0.0,10047.19043,9901.349609
0.0,0.7133661840242701,0.2866336192582096,0.0,0.0,0.0,0.0,0.0,0.0,9901.349609,9833.030273
0.0,0.7477389231578321,0.2522612141922524,0.0,0.0,0.0,0.0,0.0,0.0,9833.030273,9965.009766
0.0,0.6813379554932022,0.31866192677815336,0.0,0.0,0.0,0.0,0.0,0.0,9965.009766,9844.589844
0.0,0.7419229268992846,0.25807699461495265,0.0,0.0,0.0,0.0,0.0,0.0,9844.589844,9637.139648
0.0,0.84629389781933,0.1537059250845907,0.0,0.0,0.0,0.0,0.0,0.0,9637.139648,9659.179688
0.0,0.8352052682744859,0.16479457475398868,0.0,0.0,0.0,0.0,0.0,0.0,9659.179688,9299.879883
0.015974079320869413,0.9840258618148088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9299.879883,9097.55957
0.11776407612271787,0.882235707538321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9097.55957,8944.480469
0.19478074630078715,0.805219489659615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8944.480469,9038.740234
0.1473572335559163,0.8526428841727283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9038.740234,8981.94043
0.17593410098545825,0.824066115353503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8981.94043,8963.719727
0.185100835572893,0.8148990270770226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8963.719727,9086.410156
0.12337379569735496,0.8766262827884078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9086.410156,9107.429688
0.1127983422929713,0.8872015007355034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9107.429688,9057.259766
0.13803956480952306,0.8619603174618325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.259766,8943.759766
0.19514298828228807,0.8048568939890676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8943.759766,8719.240234
0.3081021128470918,0.6918980048815528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8719.240234,8628.129883
0.3539408169228949,0.6460591242127834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8628.129883,8733.009766
0.30117423495088036,0.6988256473204753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8733.009766,8639.610352
0.3481650697734022,0.6518351073226774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8639.610352,8772.360352
0.281376704434111,0.7186234726619686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8772.360352,8797.780273
0.2685875500316644,0.7314125873184202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8797.780273,8851.349609
0.24163574038024582,0.758364062902234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8851.349609,8953.900391
0.19004141370947922,0.8099587830080411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8953.900391,8955.200195
0.18938736568732364,0.8106127324198791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955.200195,9060.799805
0.1362585417338091,0.8637413601589883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9060.799805,8950.740234
0.19163125351717905,0.8083688642114656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950.740234,8784.459961
0.2752890266894381,0.7247109536891221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.459961,8590.570313
0.37283777362454273,0.6271623838500968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590.570313,8763.410156
0.28587957350971704,0.7141205049760457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8763.410156,8793.120117
0.2709320606341584,0.7290679982301634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8793.120117,8737.660156
0.2988347554870184,0.7011653229987445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8737.660156,8535.669922
0.4004587247140121,0.5995412360431063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8535.669922,8616.549805
0.3597668754587065,0.640233026434091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8616.549805,8518.570313
0.4090619717746668,0.5909381856999728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8518.570313,8668.860352
0.33344898927491434,0.6665511878211652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8668.860352,8864.160156
0.2351908517927032,0.7648092266930596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8864.160156,8721.240234
0.30709588512069946,0.6929042326079452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8721.240234,8741.160156
0.2970738569658318,0.702926221519931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8741.160156,8560.259766
0.3880871548180183,0.6119127274533374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8560.259766,8374.129883
0.4817317381747215,0.518268202960957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8374.129883,8609.950195
0.3630874269558005,0.6369126711514024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8609.950195,8615.650391
0.3602196779355829,0.6397805187819375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8615.650391,8701.230469
0.3171631935232549,0.6828370424371474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8701.230469,8700.290039
0.3176361205546586,0.6823638990667815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8700.290039,8545.480469
0.395523177716058,0.6044770582443443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8545.480469,8456.120117
0.44048143253126687,0.559518626333055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8456.120117,8382.980469
0.4772791804854352,0.5227210554749672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8382.980469,8522.019531
0.4073262289466396,0.5926735350929584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8522.019531,8605.620117
0.36526590998343983,0.6347341488808821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605.620117,8773.679688
0.2807125941346922,0.7192872488937826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8773.679688,8738.900391
0.29821089429665526,0.7017893024208652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8738.900391,8823.25
0.2557732399360583,0.7442267600639418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8823.25,8747.959961
0.29365268269609823,0.706347297682462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8747.959961,8879.599609
0.2274227737449541,0.7725770295375257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8879.599609,8741.910156
0.2966965215684347,0.7033035569173282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8741.910156,8772.540039
0.2812861439387355,0.7187138756827046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8772.540039,8682.150391
0.32676260603303775,0.6732375906844827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8682.150391,8678.889648
0.32840275722705736,0.6715970656768634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8678.889648,8843.980469
0.245343689552002,0.7546565464084002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8843.980469,8762.30957
0.286432998759233,0.7135667849018059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8762.30957,8748.469727
0.2933960946258681,0.7066037680240476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8748.469727,8926.540039
0.20380660900652575,0.7961934106149143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8926.540039,9050.469727
0.14145570794062548,0.8585441547092901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9050.469727,8988.389648
0.17268901656784352,0.8273108063360771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8988.389648,8835.519531
0.24960003283464113,0.7503997312049568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8835.519531,8640.419922
0.34775754754421356,0.6522424132129048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8640.419922,8801.400391
0.2667662778468948,0.7332339188706256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8801.400391,8767.089844
0.284028114493155,0.7159718070210824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8767.089844,8655.509766
0.34016555934858334,0.6598343229227723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8655.509766,8755.44043
0.2898893909993902,0.7101108253395712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8755.44043,8500.799805
0.4180023051236629,0.5819975967691347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500.799805,8514.469727
0.41112473861377125,0.5888751240361445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8514.469727,8603.700195
0.36623188860077655,0.6337682095064263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8603.700195,8541.929688
0.397309231930404,0.6026906110980708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8541.929688,8463.160156
0.43693951093436634,0.5630605675513966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8463.160156,8479.629883
0.4286532256075258,0.5713467155281526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8479.629883,8374.910156
0.48133930936142816,0.5186607691243348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8374.910156,8348.269531
0.49474226267697374,0.5052575013626244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8348.269531,8314.740234
0.5116116705099416,0.48838844721870317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8314.740234,8165.180176
0.5868573798895601,0.41314270865847985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8165.180176,8160.009766
0.5894584785622844,0.4105414037090719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8160.009766,8287.490234
0.5253215232820372,0.4746785944466076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8287.490234,8477.820313
0.4295638616999106,0.570436295774729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8477.820313,8434.610352
0.45130341172861654,0.548696765367463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8434.610352,8597.379883
0.3694115682161771,0.6305883729195013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8597.379883,8643.75
0.3460821783797704,0.6539178216202298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8643.75,8695.980469
0.3198045413050348,0.6801956946553674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8695.980469,8575.160156
0.3805907582563956,0.6194093202293672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8575.160156,8722.169922
0.3066279892279269,0.6933719715291914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8722.169922,8664.580078
0.33560231660939427,0.6643977226334877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8664.580078,8536.459961
0.40006126476208764,0.5999387156164726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8536.459961,8653.820313
0.34101582177738515,0.6589843356972545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8653.820313,8552.80957
0.3918353530988301,0.6081644305622088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8552.80957,8519.129883
0.40878022801127717,0.5912197131244012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8519.129883,8377.370117
0.4801016492579651,0.5198984096063569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8377.370117,8401.719727
0.46785082668913913,0.5321490359607766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8401.719727,8296.120117
0.5209796506426537,0.47902040822166836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8296.120117,8336.480469
0.500673975124057,0.49932626083634535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8336.480469,8459.980469
0.4385394130193303,0.561460822941072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8459.980469,8395.160156
0.47115125363170574,0.5288488248540572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8395.160156,8479.339844
