A0,A1,A2,A3,A4,A5,A6,A7,A8,Val,Target
0.7479940753953719,0.25200589975951276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9492.209961,9380.349609
0.8192549650416467,0.18074478587013745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9380.349609,9442.950195
0.7793753682969937,0.22062475592858632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9442.950195,9449.459961
0.7752281450572553,0.22477183009762933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9449.459961,9467.150391
0.7639586551784546,0.23604159390976123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9467.150391,9514.44043
0.7338323591711916,0.2661679147621407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9514.44043,9448.209961
0.7760244628836263,0.22397551227125848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9448.209961,9547.790039
0.7125865995636168,0.2874134252814985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9547.790039,9574.320313
0.6956855500167224,0.30431464938126157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9574.320313,9411.280273
0.799550876745926,0.2004492971698871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9411.280273,9351.400391
0.8376976859003963,0.1623025631878195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9351.400391,9354.320313
0.8358374874579939,0.16416271193999007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9354.320313,9459.660156
0.7687301915940686,0.2312699077863961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9459.660156,9629.429688
0.6605774896876835,0.3394223115513869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9629.429688,9596.740234
0.6814027934829346,0.31859735558776314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9596.740234,9678.709961
0.6291834557008394,0.3708165194540452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9678.709961,9578.30957
0.6931437035149468,0.3068560225517209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9578.30957,9648.980469
0.6481230788832437,0.35187721989520504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9648.980469,9797.259766
0.5536606730478263,0.446339177881476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9797.259766,9816.089844
0.5416649413113757,0.45833495930815954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9816.089844,9868.070313
0.5085508608195701,0.49144933857841394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9868.070313,9965.089844
0.4467438564079691,0.5532560442115662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9965.089844,9972.459961
0.44204876650368713,0.5579512086511975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9972.459961,10082.480469
0.37196005669782917,0.6280402420806196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10082.480469,10071.139648
0.3791842520186657,0.620815523738235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10071.139648,10137.730469
0.3367628087722371,0.6632374900062117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10137.730469,10069.530273
0.3802099093790306,0.6197902645367824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10069.530273,9925.919922
0.47169727181512644,0.5283026784946406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9925.919922,9963.139648
0.4479861122171081,0.5520136635397925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9963.139648,9936.120117
0.46519931835193973,0.5348007561834086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9936.120117,9974.469727
0.44076828743888263,0.5592315386453043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9974.469727,9889.719727
0.494758636066827,0.5052411900173599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9889.719727,10005.900391
0.42074567201261354,0.5792545770756022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10005.900391,10010.389648
0.41788529838028954,0.5821144773766112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10010.389648,10132.110352
0.34034305371959983,0.6596571705234995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10132.110352,10050.009766
0.3926452085556382,0.6073546423736641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10050.009766,10097.719727
0.36225134975871576,0.6377484763254712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10097.719727,10047.19043
0.3944417015719307,0.6055585723614016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10047.19043,9901.349609
0.48734969501027187,0.5126500559015122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9901.349609,9833.030273
0.5308732421283975,0.4691269317874156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9833.030273,9965.009766
0.44679482074885674,0.5532050301804455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9965.009766,9844.589844
0.5235088948701201,0.47649100574941516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9844.589844,9637.139648
0.6556658013346286,0.34433397442227204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9637.139648,9659.179688
0.641625125420057,0.35837467581901344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9659.179688,9299.879883
0.870518721432098,0.1294812040325537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9299.879883,9097.55957
0.9994075395371799,0.0005921865294878018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9097.55957,8944.480469
0.9131874312814926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8944.480469,9038.740234
0.9669696038105224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9038.740234,8981.94043
0.9345611116151189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8981.94043,8963.719727
0.9241648519560135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8963.719727,9086.410156
0.9941688225805811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9086.410156,9107.429688
0.993119813980155,0.006879987258915394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9107.429688,9057.259766
0.977536367531828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.259766,8943.759766
0.9127762168774652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8943.759766,8719.240234
0.7846712061535275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8719.240234,8628.129883
0.7326860074140389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8628.129883,8733.009766
0.7925277433055976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8733.009766,8639.610352
0.7392364647005829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8639.610352,8772.360352
0.8149801651355315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8772.360352,8797.780273
0.8294841115107037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8797.780273,8851.349609
0.8600493826103883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8851.349609,8953.900391
0.9185621939940238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8953.900391,8955.200195
0.9193038283804656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955.200195,9060.799805
0.979556221795814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9060.799805,8950.740234
0.9167590905278445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950.740234,8784.459961
0.8218838876174605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.459961,8590.570313
0.7112554927733953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590.570313,8763.410156
0.8098734158725706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8763.410156,8793.120117
0.8268251475932338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8793.120117,8737.660156
0.7951811349972416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8737.660156,8535.669922
0.6799307562787389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8535.669922,8616.549805
0.7260787158204776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8616.549805,8518.570313
0.6701741637239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8518.570313,8668.860352
0.7559257546269275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8668.860352,8864.160156
0.8673587478410909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8864.160156,8721.240234
0.7858123541826793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8721.240234,8741.160156
0.7971781440482572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8741.160156,8560.259766
0.6939610822876137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8560.259766,8374.129883
0.5877602077117643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8374.129883,8609.950195
0.7223131498481418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8609.950195,8615.650391
0.725565533563731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8615.650391,8701.230469
0.7743953022359088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8701.230469,8700.290039
0.7738587173153809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8700.290039,8545.480469
0.6855283994657149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8545.480469,8456.120117
0.6345417046811609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8456.120117,8382.980469
0.5928101220971337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8382.980469,8522.019531
0.6721421978853388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8522.019531,8605.620117
0.7198425198602556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605.620117,8773.679688
0.8157329439736263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8773.679688,8738.900391
0.7958887808602088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8738.900391,8823.25
0.8440164758952453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8823.25,8747.959961
0.8010579360854406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8747.959961,8879.599609
0.876168098522157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8879.599609,8741.910156
0.7976060745591891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8741.910156,8772.540039
0.8150826898684885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8772.540039,8682.150391
0.7635087055330273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8682.150391,8678.889648
0.7616482103090177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8678.889648,8843.980469
0.8558447428166163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8843.980469,8762.30957
0.8092454501001644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8762.30957,8748.469727
0.8013487953185545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8748.469727,8926.540039
0.9029510881131746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8926.540039,9050.469727
0.9736621477204715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9050.469727,8988.389648
0.9382408678202538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8988.389648,8835.519531
0.8510171514548784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8835.519531,8640.419922
0.7396983843055628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8640.419922,8801.400391
0.8315496567712015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8801.400391,8767.089844
0.8119729502271174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8767.089844,8655.509766
0.7483082571759666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8655.509766,8755.44043
0.8053260973136812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8755.44043,8500.799805
0.660034773633319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500.799805,8514.469727
0.6678344759077977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8514.469727,8603.700195
0.7187470622570424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8603.700195,8541.929688
0.6835024160956651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8541.929688,8463.160156
0.6385585679961614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8463.160156,8479.629883
0.6479557662495201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8479.629883,8374.910156
0.5882054112098396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8374.910156,8348.269531
0.573004962852779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8348.269531,8314.740234
0.5538740172575823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8314.740234,8165.180176
0.4685389345443197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8165.180176,8160.009766
0.4655888329536166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8160.009766,8287.490234
0.5383258753603894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8287.490234,8477.820313
0.6469232726299643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8477.820313,8434.610352
0.6222687917125267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8434.610352,8597.379883
0.7151408564658304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8597.379883,8643.75
0.7415984402788741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8643.75,8695.980469
0.7713997886593854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8695.980469,8575.160156
0.7024628576286605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8575.160156,8722.169922
0.7863428099971412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8722.169922,8664.580078
0.7534835415072634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8664.580078,8536.459961
0.6803815320026412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8536.459961,8653.820313
0.7473442991953199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8653.820313,8552.80957
0.6897101940465166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8552.80957,8519.129883
0.6704934398252675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8519.129883,8377.370117
0.58960900103331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8377.370117,8401.719727
0.6035022557643667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8401.719727,8296.120117
0.5432498623490194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8296.120117,8336.480469
0.5662784304193551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8336.480469,8459.980469
0.6367443212194768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8459.980469,8395.160156
0.5997595350050013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8395.160156,8479.339844
0.6477902775329067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8479.339844,8440.55957
0.6256632609103736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8440.55957,8423.620117
0.6159980492074447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8423.620117,8398.889648
0.6018874862277702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8398.889648,8455.349609
0.6341020728383383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8455.349609,8560.110352
0.6938758305418001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8560.110352,8488.709961
0.6531366228066428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8488.709961,8390.349609
0.5970147618909059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8390.349609,8422.259766
0.6152218682761417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8422.259766,8447.879883
0.6298400412867358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8447.879883,8385.589844
