A0,A1,A2,A3,A4,Val,Target
0.11039652380153096,0.8896034107936666,0.0,0.0,0.0,10526.759766,10624.089844
0.08319203918770712,0.9168079172090914,0.0,0.0,0.0,10624.089844,10754.030273
0.046872808418979214,0.9531272678866233,0.0,0.0,0.0,10754.030273,10492.379883
0.12000599858857804,0.8799939687090209,0.0,0.0,0.0,10492.379883,10586.019531
0.09383289739430598,0.9061669715165818,0.0,0.0,0.0,10586.019531,10693.660156
0.06374668837517533,0.9362533552280261,0.0,0.0,0.0,10693.660156,10505.019531
0.1164730212381335,0.8835268476727542,0.0,0.0,0.0,10505.019531,10525.19043
0.11083535089331865,0.8891647692949931,0.0,0.0,0.0,10525.19043,10589.5
0.09286021059212683,0.9071397894078732,0.0,0.0,0.0,10589.5,10434.379883
0.13621744529156565,0.8637825220060333,0.0,0.0,0.0,10434.379883,10254.429688
0.1865148562260933,0.8134850565675037,0.0,0.0,0.0,10254.429688,9620.490234
0.363705968689748,0.6362940967150544,0.0,0.0,0.0,9620.490234,8605.150391
0.647501318610635,0.3524987906768763,0.0,0.0,0.0,8605.150391,9093.719727
0.5109422407541064,0.489057682940291,0.0,0.0,0.0,9093.719727,8962.669922
0.5475717250718051,0.45242825312659396,0.0,0.0,0.0,8962.669922,9206.75
0.4793494852224048,0.5206505147775953,0.0,0.0,0.0,9206.75,9608.320313
0.3671075774203577,0.6328925100655531,0.0,0.0,0.0,9608.320313,9449.469727
0.41150737584741953,0.588492547846978,0.0,0.0,0.0,9449.469727,9435.009766
0.41554905721509516,0.5844508773801024,0.0,0.0,0.0,9435.009766,9536.129883
0.3872852384115419,0.6127147288860572,0.0,0.0,0.0,9536.129883,9478.530273
0.40338488203381884,0.5966151942717837,0.0,0.0,0.0,9478.530273,9459.080078
0.4088213068333554,0.5911787149682456,0.0,0.0,0.0,9459.080078,9708.790039
0.339025438622958,0.6609745722778421,0.0,0.0,0.0,9708.790039,9755.099609
0.3260814369537278,0.6739184537587609,0.0,0.0,0.0,9755.099609,9708.389648
0.3391372417036686,0.6608626599096206,0.0,0.0,0.0,9708.389648,9718.889648
0.33620241083502433,0.6637974907782649,0.0,0.0,0.0,9718.889648,9615.549805
0.36508673673651987,0.6349132087594787,0.0,0.0,0.0,9615.549805,9584.370117
0.3738017868778842,0.6261982458245169,0.0,0.0,0.0,9584.370117,9590.929688
0.37196821635423605,0.628031696439361,0.0,0.0,0.0,9590.929688,9768.080078
0.32245342698468005,0.677546594816921,0.0,0.0,0.0,9768.080078,9719.700195
0.3359760095965857,0.6640240449074158,0.0,0.0,0.0,9719.700195,9555.259766
0.38193825607657345,0.618061678518624,0.0,0.0,0.0,9555.259766,9641.179688
0.3579229543400097,0.6420769584535873,0.0,0.0,0.0,9641.179688,9653.919922
0.354362026219388,0.645637951979011,0.0,0.0,0.0,9653.919922,9591.519531
0.37180330681018836,0.6281965621006993,0.0,0.0,0.0,9591.519531,9556.650391
0.38154974037110545,0.6184503689164058,0.0,0.0,0.0,9556.650391,9441.030273
0.41386642085040565,0.5861336554551968,0.0,0.0,0.0,9441.030273,9606.820313
0.36752683897302113,0.6324732485128897,0.0,0.0,0.0,9606.820313,9685.769531
0.3454597059178335,0.6545401629930542,0.0,0.0,0.0,9685.769531,9682.209961
0.34645475333615516,0.6535452357630448,0.0,0.0,0.0,9682.209961,9671.959961
0.3493197072793556,0.6506802818198444,0.0,0.0,0.0,9671.959961,9558.69043
0.3809795446594829,0.6190205755288288,0.0,0.0,0.0,9558.69043,9691.839844
0.3437630941680554,0.6562368622287431,0.0,0.0,0.0,9691.839844,9849.740234
0.2996288280576806,0.7003712373471219,0.0,0.0,0.0,9849.740234,10004.200195
0.25645606844141366,0.7435439860625878,0.0,0.0,0.0,10004.200195,9859.200195
0.2969846851988827,0.7030153693051188,0.0,0.0,0.0,9859.200195,9794.379883
0.31510237442798067,0.6848975928696184,0.0,0.0,0.0,9794.379883,9818.759766
0.30828797665869007,0.6917119579365074,0.0,0.0,0.0,9818.759766,9864.259766
0.29557037622789806,0.7044295583672995,0.0,0.0,0.0,9864.259766,9716.650391
0.3368285080870017,0.6631716012005096,0.0,0.0,0.0,9716.650391,9648.769531
0.3558014908835325,0.6441983780273552,0.0,0.0,0.0,9648.769531,9558.299805
0.38108855266317576,0.6189113928328228,0.0,0.0,0.0,9558.299805,9567.019531
0.3786512455036918,0.621348623407196,0.0,0.0,0.0,9567.019531,9662.080078
0.35208124337289876,0.6479187784287023,0.0,0.0,0.0,9662.080078,9620.820313
0.3636137311481621,0.6363863563377488,0.0,0.0,0.0,9620.820313,9607.080078
0.36745416697055944,0.6325458548310415,0.0,0.0,0.0,9607.080078,9460.629883
0.40838806989560333,0.5916118974019957,0.0,0.0,0.0,9460.629883,9477.169922
0.4037650125082339,0.5962349656901651,0.0,0.0,0.0,9477.169922,9422.879883
0.41893948563763406,0.5810604816599649,0.0,0.0,0.0,9422.879883,9562.049805
0.3800403987815171,0.6199595467144815,0.0,0.0,0.0,9562.049805,9521.94043
0.391251452699738,0.6087486674885738,0.0,0.0,0.0,9521.94043,9504.969727
0.3959946983988711,0.6040052252955265,0.0,0.0,0.0,9504.969727,9693.730469
0.3432348246116996,0.6567653064774127,0.0,0.0,0.0,9693.730469,9719.610352
0.3360011652897455,0.6639989330969652,0.0,0.0,0.0,9719.610352,9555.040039
0.3819997477709639,0.6180002631298361,0.0,0.0,0.0,9555.040039,9492.209961
0.3995612166735284,0.6004387724256716,0.0,0.0,0.0,9492.209961,9380.349609
0.43082694819415207,0.5691729425183366,0.0,0.0,0.0,9380.349609,9442.950195
0.4133297660629964,0.5866702884410051,0.0,0.0,0.0,9442.950195,9449.459961
0.41151017092443737,0.5884898181747626,0.0,0.0,0.0,9449.459961,9467.150391
0.406565679680026,0.5934344296074853,0.0,0.0,0.0,9467.150391,9514.44043
0.39334776046305536,0.6066523597252564,0.0,0.0,0.0,9514.44043,9448.209961
0.41185955555165693,0.5881404335475431,0.0,0.0,0.0,9448.209961,9547.790039
0.38402617860883737,0.6159738322919627,0.0,0.0,0.0,9547.790039,9574.320313
0.37661083928072975,0.623389248205181,0.0,0.0,0.0,9574.320313,9411.280273
0.4221817749782312,0.5778183013273713,0.0,0.0,0.0,9411.280273,9351.400391
0.4389186961605573,0.5610814131269539,0.0,0.0,0.0,9351.400391,9354.320313
0.4381025336713724,0.5618975538145384,0.0,0.0,0.0,9354.320313,9459.660156
0.40865919236632553,0.591340851236876,0.0,0.0,0.0,9459.660156,9629.429688
0.3612071698358736,0.6387927429577235,0.0,0.0,0.0,9629.429688,9596.740234
0.37034427660691965,0.6296557887978829,0.0,0.0,0.0,9596.740234,9678.709961
0.34743303029236994,0.65256695880683,0.0,0.0,0.0,9678.709961,9578.30957
0.37549560355064493,0.6245042762610432,0.0,0.0,0.0,9578.30957,9648.980469
0.35574279426615985,0.6442573368229524,0.0,0.0,0.0,9648.980469,9797.259766
0.31429739224686654,0.685702542348331,0.0,0.0,0.0,9797.259766,9816.089844
0.3090342622224311,0.6909656941743674,0.0,0.0,0.0,9816.089844,9868.070313
0.294505451884133,0.7054946356017778,0.0,0.0,0.0,9868.070313,9965.089844
0.2673876146578595,0.7326123417389391,0.0,0.0,0.0,9965.089844,9972.459961
0.2653276428957732,0.7346723462034268,0.0,0.0,0.0,9972.459961,10082.480469
0.23457620554641626,0.765423925542696,0.0,0.0,0.0,10082.480469,10071.139648
0.23774582288455215,0.7622540787287371,0.0,0.0,0.0,10071.139648,10137.730469
0.21913340502331166,0.7808667260658007,0.0,0.0,0.0,10137.730469,10069.530273
0.23819583028441058,0.7618042460211919,0.0,0.0,0.0,10069.530273,9925.919922
0.2783359313364116,0.7216640468619874,0.0,0.0,0.0,9925.919922,9963.139648
0.26793265467632216,0.732067246936967,0.0,0.0,0.0,9963.139648,9936.120117
0.2754849527782998,0.7245150799241011,0.0,0.0,0.0,9936.120117,9974.469727
0.26476583241520407,0.7352340912791934,0.0,0.0,0.0,9974.469727,9889.719727
0.28845411014069033,0.7115458135537072,0.0,0.0,0.0,9889.719727,10005.900391
0.2559809053483954,0.7440192039391159,0.0,0.0,0.0,10005.900391,10010.389648
0.25472591576742276,0.7452739858458665,0.0,0.0,0.0,10010.389648,10132.110352
0.22070423830729052,0.7792958600794202,0.0,0.0,0.0,10132.110352,10050.009766
0.24365182062307136,0.7563481139721261,0.0,0.0,0.0,10050.009766,10097.719727
0.23031650817135543,0.7696834155230421,0.0,0.0,0.0,10097.719727,10047.19043
0.24444003234207862,0.7555600878462332,0.0,0.0,0.0,10047.19043,9901.349609
0.2852034355690392,0.7147964551434495,0.0,0.0,0.0,9901.349609,9833.030273
0.30429940175435144,0.6957006745512511,0.0,0.0,0.0,9833.030273,9965.009766
0.2674099752740015,0.732589959321196,0.0,0.0,0.0,9965.009766,9844.589844
0.3010682927218251,0.6989316636749734,0.0,0.0,0.0,9844.589844,9637.139648
0.3590521654551836,0.6409477361581056,0.0,0.0,0.0,9637.139648,9659.179688
0.35289181570804806,0.647108097085549,0.0,0.0,0.0,9659.179688,9299.879883
0.45331893295603887,0.5466810343415601,0.0,0.0,0.0,9299.879883,9097.55957
0.509868931179288,0.49013094863240025,0.0,0.0,0.0,9097.55957,8944.480469
0.5526559701671042,0.44734416092200807,0.0,0.0,0.0,8944.480469,9038.740234
0.5263095741977315,0.47369049120707096,0.0,0.0,0.0,9038.740234,8981.94043
0.5421856116585881,0.4578145085297236,0.0,0.0,0.0,8981.94043,8963.719727
0.5472782419849408,0.4527216817094567,0.0,0.0,0.0,8963.719727,9086.410156
0.5129854420540864,0.48701460154911513,0.0,0.0,0.0,9086.410156,9107.429688
0.507110190162762,0.4928897226308349,0.0,0.0,0.0,9107.429688,9057.259766
0.5211330915608464,0.4788668430343511,0.0,0.0,0.0,9057.259766,8943.759766
0.5528572157123824,0.44714271888281504,0.0,0.0,0.0,8943.759766,8719.240234
0.6156122849150512,0.3843877804897513,0.0,0.0,0.0,8719.240234,8628.129883
0.6410782316238307,0.3589217356737683,0.0,0.0,0.0,8628.129883,8733.009766
0.6117634638616004,0.3882364707335971,0.0,0.0,0.0,8733.009766,8639.610352
0.6378694832074459,0.3621306151792649,0.0,0.0,0.0,8639.610352,8772.360352
0.6007648357967286,0.39923526258998226,0.0,0.0,0.0,8772.360352,8797.780273
0.5936597500175915,0.406340326288011,0.0,0.0,0.0,8797.780273,8851.349609
0.5786865224334701,0.4213133682790186,0.0,0.0,0.0,8851.349609,8953.900391
0.5500230076163776,0.4499771016711337,0.0,0.0,0.0,8953.900391,8955.200195
0.5496596476040689,0.45034040689993254,0.0,0.0,0.0,8955.200195,9060.799805
0.5201436342965609,0.47985631119943767,0.0,0.0,0.0,9060.799805,8950.740234
0.5509062519539886,0.4490938134508139,0.0,0.0,0.0,8950.740234,8784.459961
0.5973827926052436,0.40261719649395644,0.0,0.0,0.0,8784.459961,8590.570313
0.6515765409025239,0.34842354658338687,0.0,0.0,0.0,8590.570313,8763.410156
0.6032664297276208,0.3967336138755807,0.0,0.0,0.0,8763.410156,8793.120117
0.594962255907866,0.405037776794535,0.0,0.0,0.0,8793.120117,8737.660156
0.6104637530483438,0.3895362905548578,0.0,0.0,0.0,8737.660156,8535.669922
0.666921513730007,0.33307846446839207,0.0,0.0,0.0,8535.669922,8616.549805
0.6443149308103927,0.3556850146856058,0.0,0.0,0.0,8616.549805,8518.570313
0.6717010954303706,0.3282989920555402,0.0,0.0,0.0,8518.570313,8668.860352
0.6296938829305081,0.3703062154562026,0.0,0.0,0.0,8668.860352,8864.160156
0.5751060287737242,0.4248940148294773,0.0,0.0,0.0,8864.160156,8721.240234
0.6150532695114999,0.3849467958933026,0.0,0.0,0.0,8721.240234,8741.160156
0.609485476092129,0.39051456751107255,0.0,0.0,0.0,8741.160156,8560.259766
0.6600484193433437,0.33995151525185385,0.0,0.0,0.0,8560.259766,8374.129883
0.7120731878748454,0.2879267794227536,0.0,0.0,0.0,8374.129883,8609.950195
0.6461596816421116,0.3538403728618899,0.0,0.0,0.0,8609.950195,8615.650391
0.6445664877419907,0.3554336215455206,0.0,0.0,0.0,8615.650391,8701.230469
0.6206462186240307,0.3793539124650816,0.0,0.0,0.0,8701.230469,8700.290039
0.6209089558636994,0.37909105503710055,0.0,0.0,0.0,8700.290039,8545.480469
0.6641795431755879,0.3358205879135243,0.0,0.0,0.0,8545.480469,8456.120117
0.6891563514062595,0.3108436812961414,0.0,0.0,0.0,8456.120117,8382.980469
0.7095995447141308,0.29040058637498145,0.0,0.0,0.0,8382.980469,8522.019531
0.6707367938592445,0.3292630750516433,0.0,0.0,0.0,8522.019531,8605.620117
0.6473699499908001,0.3526300827116009,0.0,0.0,0.0,8605.620117,8773.679688
0.6003958856303847,0.39960402716321225,0.0,0.0,0.0,8773.679688,8738.900391
0.610117163498142,0.3898829457893693,0.0,0.0,0.0,8738.900391,8823.25
0.586540688853366,0.41345931114663403,0.0,0.0,0.0,8823.25,8747.959961
0.6075848237200547,0.3924151653791452,0.0,0.0,0.0,8747.959961,8879.599609
0.5707904298583081,0.42920946085418066,0.0,0.0,0.0,8879.599609,8741.910156
0.6092758453157973,0.39072419828740423,0.0,0.0,0.0,8741.910156,8772.540039
0.6007145244104088,0.39928548649039114,0.0,0.0,0.0,8772.540039,8682.150391
0.6259792255739101,0.3740208837136012,0.0,0.0,0.0,8682.150391,8678.889648
0.6268904206816988,0.3731094809315905,0.0,0.0,0.0,8678.889648,8843.980469
0.5807464941955569,0.4192536368935554,0.0,0.0,0.0,8843.980469,8762.30957
0.6035738881995741,0.3964259916121141,0.0,0.0,0.0,8762.30957,8748.469727
0.6074422747921491,0.39255764890224837,0.0,0.0,0.0,8748.469727,8926.540039
0.557670338336959,0.44232967256384104,0.0,0.0,0.0,8926.540039,9050.469727
0.5230309488559033,0.4769689748384942,0.0,0.0,0.0,9050.469727,8988.389648
0.5403827869821355,0.4596171146311537,0.0,0.0,0.0,8988.389648,8835.519531
0.5831111293525786,0.41688873955830913,0.0,0.0,0.0,8835.519531,8640.419922
0.6376430819690078,0.36235689622939127,0.0,0.0,0.0,8640.419922,8801.400391
0.5926479321371639,0.4073521771503473,0.0,0.0,0.0,8801.400391,8767.089844
0.6022378413850863,0.39776211501171216,0.0,0.0,0.0,8767.089844,8655.509766
0.6334253107492132,0.3665746238459843,0.0,0.0,0.0,8655.509766,8755.44043
0.6054941061107725,0.39450601407753927,0.0,0.0,0.0,8755.44043,8500.799805
0.6766679472909239,0.3233319982050745,0.0,0.0,0.0,8500.799805,8514.469727
0.6728470770076509,0.32715284668674666,0.0,0.0,0.0,8514.469727,8603.700195
0.6479066047782094,0.3520934497257921,0.0,0.0,0.0,8603.700195,8541.929688
0.6651717955168913,0.3348281172767057,0.0,0.0,0.0,8541.929688,8463.160156
0.6871886171857593,0.31281142641744225,0.0,0.0,0.0,8463.160156,8479.629883
0.6825851253375145,0.3174148419600845,0.0,0.0,0.0,8479.629883,8374.910156
0.7118551718674602,0.28814487173574127,0.0,0.0,0.0,8374.910156,8348.269531
0.7193012570427634,0.2806986118681244,0.0,0.0,0.0,8348.269531,8314.740234
0.728673150283301,0.2713269151215015,0.0,0.0,0.0,8314.740234,8165.180176
0.7704763221608668,0.22952372703248852,0.0,0.0,0.0,8165.180176,8160.009766
0.771921376979047,0.22807855761615078,0.0,0.0,0.0,8160.009766,8287.490234
0.7362897351566874,0.2637103302481151,0.0,0.0,0.0,8287.490234,8477.820313
0.6830910342777283,0.3169090532081825,0.0,0.0,0.0,8477.820313,8434.610352
0.6951685620714538,0.30483153631525695,0.0,0.0,0.0,8434.610352,8597.379883
0.6496730934534319,0.3503268738441671,0.0,0.0,0.0,8597.379883,8643.75
0.6367123213220949,0.3632876786779052,0.0,0.0,0.0,8643.75,8695.980469
0.6221136340583528,0.37788649703075944,0.0,0.0,0.0,8695.980469,8575.160156
0.6558837545868866,0.34411628901631486,0.0,0.0,0.0,8575.160156,8722.169922
0.6147933273488485,0.3852066508495505,0.0,0.0,0.0,8722.169922,8664.580078
0.6308901758941081,0.3691098459074929,0.0,0.0,0.0,8664.580078,8536.459961
0.6667007026456044,0.3332992864535956,0.0,0.0,0.0,8536.459961,8653.820313
0.6338976787652142,0.36610240872069666,0.0,0.0,0.0,8653.820313,8552.80957
0.6621307517215724,0.33786912809011577,0.0,0.0,0.0,8552.80957,8519.129883
0.6715445711173764,0.3284553961802226,0.0,0.0,0.0,8519.129883,8377.370117
0.7111675829210918,0.2888324497813091,0.0,0.0,0.0,8377.370117,8401.719727
0.7043615703828552,0.2956383533115423,0.0,0.0,0.0,8401.719727,8296.120117
0.7338775836903633,0.2661224490120377,0.0,0.0,0.0,8296.120117,8336.480469
0.7225966528466985,0.2774034782424138,0.0,0.0,0.0,8336.480469,8459.980469
0.6880774516774059,0.31192267941170637,0.0,0.0,0.0,8459.980469,8395.160156
0.7061951409065034,0.2938049026966982,0.0,0.0,0.0,8395.160156,8479.339844
0.6826661825710292,0.3173337738257693,0.0,0.0,0.0,8479.339844,8440.55957
0.693505491245889,0.30649438856579925,0.0,0.0,0.0,8440.55957,8423.620117
0.6982403517139681,0.30175968098843287,0.0,0.0,0.0,8423.620117,8398.889648
0.7051525771788802,0.2948473244344089,0.0,0.0,0.0,8398.889648,8455.349609
0.6893715723366269,0.3106283183758618,0.0,0.0,0.0,8455.349609,8560.110352
0.6600903454986099,0.3399097528881009,0.0,0.0,0.0,8560.110352,8488.709961
0.6800471954053916,0.31995279369380836,0.0,0.0,0.0,8488.709961,8390.349609
0.7075395729520441,0.2924603177604447,0.0,0.0,0.0,8390.349609,8422.259766
0.6986204821883831,0.30137945240681435,0.0,0.0,0.0,8422.259766,8447.879883
0.6914594948688914,0.3085404724287077,0.0,0.0,0.0,8447.879883,8385.589844
0.7088700296124962,0.2911299267843023,0.0,0.0,0.0,8385.589844,8500.019531
0.6768859632983086,0.323113905612579,0.0,0.0,0.0,8500.019531,8378.360352
0.710890870296334,0.28910922809037676,0.0,0.0,0.0,8378.360352,8466.400391
0.6862830122320062,0.3137170970555051,0.0,0.0,0.0,8466.400391,8550.580078
0.6627540538965321,0.33724596790506894,0.0,0.0,0.0,8550.580078,8639.679688
0.6378499176683217,0.36214999512527535,0.0,0.0,0.0,8639.679688,8766.360352
0.6024418820073825,0.39755821637932837,0.0,0.0,0.0,8766.360352,8765.900391
0.6025704555501995,0.3974296537373118,0.0,0.0,0.0,8765.900391,8785.330078
0.5971396209046985,0.40286040089690245,0.0,0.0,0.0,8785.330078,8883.69043
0.5696472433580456,0.4303528768302662,0.0,0.0,0.0,8883.69043,8849.469727
0.5792119969128087,0.4207879267815889,0.0,0.0,0.0,8849.469727,8841.219727
0.5815179354524578,0.4184819882419398,0.0,0.0,0.0,8841.219727,8793.049805
0.5949818214469907,0.4050181240490078,0.0,0.0,0.0,8793.049805,8802.509766
0.5923376785881929,0.4076622560070047,0.0,0.0,0.0,8802.509766,8809.790039
0.5903028625192659,0.40969714838153404,0.0,0.0,0.0,8809.790039,8876.820313
0.5715674612692445,0.4284326262166662,0.0,0.0,0.0,8876.820313,8831.929688
0.5841145620019532,0.4158853507916438,0.0,0.0,0.0,8831.929688,8929.200195
0.5569268478502358,0.4430732066537657,0.0,0.0,0.0,8929.200195,8917.519531
0.5601914978069754,0.4398083711039123,0.0,0.0,0.0,8917.519531,9015.589844
0.5327801774938377,0.46721977890296085,0.0,0.0,0.0,9015.589844,9002.240234
0.5365116053125427,0.4634884600922598,0.0,0.0,0.0,9002.240234,8947.169922
0.5519040944493275,0.44809588374907144,0.0,0.0,0.0,8947.169922,8999.179688
0.537366898879976,0.462633013913621,0.0,0.0,0.0,8999.179688,9052.070313
0.5225837365330621,0.4774163509528486,0.0,0.0,0.0,9052.070313,9260.339844
0.4643706674842477,0.5356292889125508,0.0,0.0,0.0,9260.339844,9238.099609
0.4705869187717381,0.5294129719407507,0.0,0.0,0.0,9238.099609,9384.169922
0.4297592287733692,0.5702407494250298,0.0,0.0,0.0,9384.169922,9485.089844
0.4015513115101707,0.5984486448866277,0.0,0.0,0.0,9485.089844,9463.019531
0.4077200464883592,0.5922798224225285,0.0,0.0,0.0,9463.019531,9554.0
0.38229043578081084,0.6177095642191892,0.0,0.0,0.0,9554.0,9595.570313
0.3706713006179972,0.6293287868679136,0.0,0.0,0.0,9595.570313,9647.379883
0.356190006589001,0.643809960708598,0.0,0.0,0.0,9647.379883,9633.929688
0.35994938517788316,0.6400505276157138,0.0,0.0,0.0,9633.929688,9722.519531
0.3351877978775784,0.6648120710333093,0.0,0.0,0.0,9722.519531,9723.240234
0.3349865523323001,0.6650135130725023,0.0,0.0,0.0,9723.240234,9707.370117
0.3394223395594794,0.6605776931429216,0.0,0.0,0.0,9707.370117,9777.030273
0.31995183305378777,0.6800482432518147,0.0,0.0,0.0,9777.030273,9698.589844
0.34187641718106976,0.6581235392157287,0.0,0.0,0.0,9698.589844,9637.629883
0.35891520668131355,0.6410847606162854,0.0,0.0,0.0,9637.629883,9576.05957
0.37612449587964014,0.6238753839320481,0.0,0.0,0.0,9576.05957,9768.959961
0.32220746020711766,0.6777925288920823,0.0,0.0,0.0,9768.959961,9929.740234
0.2772682119156287,0.7227318534891738,0.0,0.0,0.0,9929.740234,9889.860352
0.28841497906244135,0.7115851193242694,0.0,0.0,0.0,9889.860352,9899.080078
0.2858379180520701,0.7141621037495309,0.0,0.0,0.0,9899.080078,10050.519531
0.24350927169516573,0.756490597215722,0.0,0.0,0.0,10050.519531,10123.280273
0.22317229131396948,0.776827784991633,0.0,0.0,0.0,10123.280273,10129.830078
0.2213415158673392,0.7786585059342618,0.0,0.0,0.0,10129.830078,10141.990234
0.21794270221374734,0.7820573631910551,0.0,0.0,0.0,10141.990234,10086.490234
0.23345537966229585,0.7665446857425067,0.0,0.0,0.0,10086.490234,10127.080078
0.22211016204722223,0.7778898597543787,0.0,0.0,0.0,10127.080078,10011.469727
0.2544240474495051,0.7455758762448924,0.0,0.0,0.0,10011.469727,10018.240234
0.25253178030848383,0.7474682850963187,0.0,0.0,0.0,10018.240234,10255.150391
0.186313610680815,0.8136864986066963,0.0,0.0,0.0,10255.150391,10182.570313
0.20660027967569156,0.7933998078102192,0.0,0.0,0.0,10182.570313,10114.790039
0.22554531170204467,0.7744546991987553,0.0,0.0,0.0,10114.790039,10083.55957
0.23427433722849858,0.7657255425831897,0.0,0.0,0.0,10083.55957,10109.870117
0.2269204895947809,0.7730795431076201,0.0,0.0,0.0,10109.870117,10050.389648
0.24354560769639685,0.7564542939168923,0.0,0.0,0.0,10050.389648,9819.990234
0.3079441821855062,0.6920558832192963,0.0,0.0,0.0,9819.990234,9767.610352
0.3225847956045144,0.6774153027821964,0.0,0.0,0.0,9767.610352,9688.450195
0.3447106252770747,0.6552894292269268,0.0,0.0,0.0,9688.450195,9546.259766
0.3844538253925543,0.6155461092026432,0.0,0.0,0.0,9546.259766,9538.019531
0.38675696885518557,0.6132429000557021,0.0,0.0,0.0,9538.019531,9458.740234
0.40891633945195915,0.5910837259528433,0.0,0.0,0.0,9458.740234,9524.790039
0.39045485574967725,0.6095451551511227,0.0,0.0,0.0,9524.790039,9637.990234
0.35881458390867416,0.6411854814961283,0.0,0.0,0.0,9637.990234,9470.639648
0.40559019780082906,0.5944097038124602,0.0,0.0,0.0,9470.639648,9464.709961
0.4072476784723587,0.5927523106268413,0.0,0.0,0.0,9464.709961,9667.259766
0.35063339347770084,0.6493665411174967,0.0,0.0,0.0,9667.259766,9588.379883
0.37268096099376424,0.6273190063038347,0.0,0.0,0.0,9588.379883,9561.360352
0.3802332590957419,0.6197668392909689,0.0,0.0,0.0,9561.360352,9542.169922
0.38559701189281675,0.6144029663055822,0.0,0.0,0.0,9542.169922,9468.040039
0.4063169178254453,0.5936830930753547,0.0,0.0,0.0,9468.040039,9561.009766
0.38033108679136346,0.619668847803834,0.0,0.0,0.0,9561.009766,9561.830078
0.38010189047590753,0.6198981313256935,0.0,0.0,0.0,9561.830078,9520.889648
0.3915449357866027,0.6084549658266866,0.0,0.0,0.0,9520.889648,9350.950195
0.43904447462635604,0.5609555798776454,0.0,0.0,0.0,9350.950195,9380.25
0.43085489896432977,0.5691451010356703,0.0,0.0,0.0,9380.25,9119.139648
0.5038371549749695,0.4961627466383197,0.0,0.0,0.0,9119.139648,9181.650391
0.4863651285369736,0.5136349807505376,0.0,0.0,0.0,9181.650391,9045.05957
0.5245430855225095,0.4754567942891787,0.0,0.0,0.0,9045.05957,9009.650391
0.5344404532423852,0.4655596560451261,0.0,0.0,0.0,9009.650391,8953.30957
0.5501879171604253,0.449811962651263,0.0,0.0,0.0,8953.30957,8973.839844
